Open,High,Low,Close,Volume,Dividends,Stock Splits
134.5280379845813,137.25281301702123,133.47393247665096,137.1036376953125,80223600,0.0,0.0
137.35225233023863,142.5233601642238,137.1334739907713,140.3256378173828,81760300,0.0,0.0
139.530085826483,142.36425019929237,139.52014687401436,141.7377471923828,66435100,0.0,0.0
140.10687785096752,141.6383112540922,138.0384374809211,141.0714874267578,65799300,0.0,0.0
142.3742031889364,143.44820194639644,141.11125809813043,143.15982055664062,54105100,0.0,0.0
142.36425849041646,146.41162778096455,142.2847013441142,145.1188507080078,70555800,0.0,0.0
144.1542667085093,144.74098363393833,142.0559942426414,142.2051544189453,64015300,0.0,0.0
141.90680243408923,143.5376859264223,141.48913881490347,143.4879608154297,65874500,0.0,0.0
143.16975163727773,145.79507673093465,140.53448759071875,144.6216278076172,77663600,0.0,0.0
148.07236329183098,150.33968915745646,147.34642509840972,149.98170471191406,118339000,0.0,0.0
147.207182024485,156.50521662396088,147.0082967484801,153.64122009277344,154357300,0.0,0.0
151.72193902835576,152.24899178195957,149.9418803387357,150.8865966796875,69858300,0.0,0.0
149.80266972957904,154.36715265742652,149.80266972957904,153.79037475585938,83322600,0.0,0.0
153.02465822192065,153.72076421595622,150.32971516233047,151.07554626464844,64120100,0.0,0.0
152.92521579525823,153.4721616662803,149.5838916797102,150.03138732910156,56007100,0.0,0.0
148.8561615202599,150.72855564951882,148.6171256922703,150.39988708496094,57450700,0.23,0.0
150.3401464530594,153.6367713472545,150.31026887131654,153.2284393310547,62199000,0.0,0.0
151.5054161644625,153.14875912902346,150.25051215282318,152.5810546875,61707600,0.0,0.0
152.49142141204047,154.87176497319618,152.2623548894664,154.70245361328125,65573800,0.0,0.0
152.889785137871,155.69839909992692,152.73044311791475,153.0889892578125,68167900,0.0,0.0
151.7344963627943,152.38186421688505,150.2405565175307,151.93368530273438,59144100,0.0,0.0
149.59317925778595,150.68874126558396,147.81041766016108,147.880126953125,58867200,0.0,0.0
148.26853322383934,149.3441716508003,146.56545044567338,148.30838012695312,51011300,0.0,0.0
149.48361673544665,149.73260670876726,146.64514015787685,148.79640197753906,48394200,0.0,0.0
146.51565692143686,146.59533553460568,145.13127331155462,146.11727905273438,55469600,0.0,0.0
147.11324462513485,148.56733757970076,146.85428532301114,147.3223876953125,44998500,0.0,0.0
146.4559069516034,148.47770434135202,146.23679455690868,146.814453125,50547000,0.0,0.0
146.2368096326375,146.63518755652873,144.42415512550193,144.7229461669922,55479000,0.0,0.0
143.79670855060732,146.1172971563114,143.31863681236254,145.32052612304688,52238100,0.0,0.0
147.44190459506214,150.49950894207615,146.734781539601,150.41983032226562,70732300,0.0,0.0
153.1686797014511,155.66854899478827,152.84002627925415,153.20852661132812,87558000,0.0,0.0
153.07904033317436,153.40770893830813,150.51943117994628,150.98753356933594,56182000,0.0,0.0
152.19264046327316,152.8499776902654,151.21660394864847,152.2523956298828,47204800,0.0,0.0
152.9396000232387,153.91563647138412,149.6230517280108,149.98159790039062,53833600,0.0,0.0
149.60313772552362,150.33018417039932,147.01363600256323,147.90003967285156,68572400,0.0,0.0
147.2128340178069,152.52130223937368,147.1032778182195,149.86209106445312,84457100,0.0,0.0
150.66882089048352,152.7802511335933,149.49359543732402,151.97352600097656,73695900,0.0,0.0
150.57917170176478,152.63084655507342,149.314298440856,152.3719024658203,77167900,0.0,0.0
151.54525781261566,155.82788830282473,151.02735442383323,155.22035217285156,76161100,0.0,0.0
155.44941777627795,156.10675493543667,153.65668697727304,154.373779296875,98944600,0.0,0.0
154.4435106439035,157.18240039827575,153.527214152592,156.7640838623047,73641400,0.0,0.0
156.6844169965663,158.75600019173157,155.90755430195202,158.63648986816406,73938300,0.0,0.0
158.65641455861035,161.48493701747628,157.17242884179126,157.19235229492188,75701800,0.0,0.0
158.18831595829081,160.8973281571649,157.0429529317083,158.28790283203125,67622100,0.0,0.0
158.21818596508513,159.69220232129587,157.21227196475576,159.60256958007812,59196500,0.0,0.0
159.29381512749524,160.12046359700457,157.23217101730796,157.64051818847656,52390300,0.0,0.0
157.33177596448277,157.84967933261083,155.34981042672757,157.0130615234375,45992200,0.0,0.0
158.7261152418139,160.3993356797871,158.70620698690482,160.12046813964844,51305700,0.0,0.0
160.8773920349682,161.81359671783065,160.61844794706332,161.70404052734375,49501700,0.0,0.0
161.78372708636002,164.33338197515917,161.25586956002934,164.23377990722656,68749800,0.0,0.0
163.60633946720904,165.6181675532587,163.5565384320382,165.4986572265625,56976200,0.0,0.0
165.92692828271132,166.16594893666584,164.44294253512697,164.96084594726562,46278300,0.0,0.0
164.07444032131605,164.3831854605127,161.14631576727714,163.098388671875,51511700,0.0,0.0
161.77377969468196,164.29357254130684,161.34552417822073,163.99478149414062,45390100,0.0,0.0
160.7678453225077,161.37538146972656,159.43326270308992,161.37538146972656,47716900,0.0,0.0
161.69410104147346,161.7040551698223,159.86152321673777,160.15036010742188,47644200,0.0,0.0
160.56867162536844,161.4052743739358,159.1344868008853,159.4532012939453,50133100,0.0,0.0
160.9769982954281,165.1301491204927,160.76784003644804,164.89111328125,68445600,0.0,0.0
163.9250360328323,165.64805759903274,163.1581578529949,164.54254150390625,49386500,0.0,0.0
164.42302044195827,164.72181145901584,163.36730535254506,164.5624542236328,41516200,0.0,0.0
165.42895451392155,166.73365962271544,164.98076037670225,165.79745483398438,49923000,0.0,0.0
165.13015039328513,167.48061630729325,164.8711910994908,166.9527587890625,47720200,0.0,0.0
165.41899517007207,167.1918027802079,164.8911375781296,165.9767303466797,52456400,0.0,0.0
164.38319484384462,165.77753271243478,163.82545969640856,164.3533172607422,58337300,0.0,0.0
164.3333797566734,164.93096176191798,163.22786368497012,164.66204833984375,41949600,0.0,0.0
164.52261385717676,165.63808405188374,163.06850575581234,163.1083526611328,48714100,0.0,0.0
162.40121977737576,164.61225198360341,162.1422756728881,163.098388671875,45498800,0.0,0.0
164.52262209040046,167.87900216738603,164.52262209040046,167.7296142578125,64902300,0.0,0.0
167.8092967483896,169.16380288264062,167.20176057353123,168.99447631835938,55209200,0.0,0.0
168.59610103494273,169.76137236601937,167.95868726758945,168.90484619140625,52472900,0.0,0.0
169.40282606146044,169.66178537740373,166.86312512234713,167.8590850830078,48425700,0.0,0.0
168.81520412378237,170.229465367121,166.48466159027257,166.7734832763672,65136000,0.0,0.0
164.22382042903283,166.36512804554513,163.6461618875554,165.12017822265625,81235400,0.0,0.0
170.2892115835582,173.5958055935017,170.07009919990452,172.86875915527344,113316400,0.0,0.0
171.78315840014966,173.14763379008414,171.41465810215857,172.79904174804688,55962800,0.0,0.0
172.3508619892183,172.83887260910583,170.90672318826992,171.07603454589844,45326900,0.0,0.0
172.32098351499195,173.32689752762042,171.20549811001328,172.85879516601562,53724500,0.0,0.0
173.14763673800144,173.8846373465314,171.4744161837339,173.04803466796875,49514700,0.0,0.0
173.15772683794515,173.59655776007267,170.54470753384663,172.11053466796875,45497800,0.24,0.0
172.69897170529626,172.74884162582103,171.01346883143506,171.61187744140625,37266700,0.0,0.0
171.53208861219923,172.6790206934537,171.34259204510292,171.61187744140625,42110300,0.0,0.0
171.25283806768712,172.4695758826746,169.9662641010483,172.230224609375,57951600,0.0,0.0
172.53937852753256,174.77341988989548,172.12049862549483,174.58392333984375,65496700,0.0,0.0
175.92037022008634,175.92037022008634,174.4742338130598,174.6936492919922,55772400,0.0,0.0
173.5167753267537,174.24484266444423,172.98818766513122,173.73619079589844,43570900,0.0,0.0
172.66905294851753,172.9183873331977,170.82397241461908,171.1032257080078,50747300,0.0,0.0
170.6344736621792,171.96093439787035,170.06599918583325,171.38247680664062,45143500,0.0,0.0
171.9509613713399,173.43698450104648,171.2328771566265,172.5294189453125,56058300,0.0,0.0
172.85855349684894,175.302027479357,172.6491059129021,174.96292114257812,54835000,0.0,0.0
176.48885079669677,178.51344470539902,176.09988978020135,176.82794189453125,55964400,0.0,0.0
176.85786499999392,178.87249106004813,176.28937530645783,176.778076171875,99625300,0.0,0.0
177.22686816825382,179.64042305750914,176.45891404316637,179.61050415039062,68901800,0.0,0.0
180.54800476783768,181.29600788604444,178.78271314778428,180.4682159423828,61945900,0.0,0.0
182.1437500536452,184.45756510918994,177.5659594241951,179.10186767578125,121946500,0.0,0.0
179.49083541961747,179.64042996095887,176.95758958637495,178.7328643798828,64848400,0.0,0.0
177.96490198364674,180.72753105839507,176.84788887825917,177.3465576171875,61944600,0.0,0.0
177.42632897433313,180.35850355696866,176.987513272895,180.0892333984375,50214900,0.0,0.0
181.01675072800933,181.7448028197143,180.14907199929024,180.4781951904297,48870700,0.0,0.0
180.78737954420433,183.40039902062577,180.4881752395526,183.3006591796875,54274900,0.0,0.0
182.31329329841782,183.65968975747657,181.9542511990364,182.82192993164062,54929100,0.0,0.0
182.88177800213668,183.89906654379925,181.53538146756506,183.46023559570312,57462900,0.0,0.0
183.47022541241776,186.02340714751622,183.29069673701926,185.51475524902344,65433200,0.0,0.0
186.23282120508458,186.49213868648093,183.77937955509884,184.42764282226562,101235600,0.0,0.0
183.91901689338587,185.60451974788597,183.91901689338587,184.5174102783203,49799100,0.0,0.0
184.40769931891307,184.91635118810532,182.10385210812808,183.47021484375,49515700,0.0,0.0
183.25079105974967,186.55197562970827,183.18097013257253,186.50210571289062,51245300,0.0,0.0
185.05597188032547,187.06061473033333,184.51740112063476,186.18295288085938,53079300,0.0,0.0
186.33256216477682,187.54931510097455,184.7368161185024,184.77671813964844,48088700,0.0,0.0
185.39505993230088,187.88840358366767,185.17564447352765,187.5592803955078,50730800,0.0,0.0
187.429631446172,189.39438756353061,187.10052345898322,188.74612426757812,51216800,0.0,0.0
188.57656845289964,189.56393801521438,188.4369418174557,189.085205078125,46347300,0.0,0.0
191.1197861948541,193.96218888244223,190.75076097884076,193.45355224609375,85069600,0.0,0.0
193.26406367433887,193.3638035137414,191.24943762007845,191.9475860595703,31458200,0.0,0.0
191.05995363856934,192.4661879585032,190.11247083180476,190.82058715820312,46920300,0.0,0.0
189.3345450785546,191.50874871594232,188.6962496949308,191.29930114746094,45094300,0.0,0.0
190.900369559223,192.15700929798075,189.73348654077034,190.17230224609375,46778000,0.0,0.0
188.75609717546797,189.4841645361036,186.54200662116668,188.1078338623047,59922200,0.0,0.0
188.65636521815674,188.79599185947893,186.10318365217228,187.57923889160156,46638100,0.0,0.0
189.1749680502115,191.18959404377776,187.9681982078766,189.26473999023438,60750200,0.0,0.0
189.99279752137164,190.68096284493777,189.2747132896646,190.03268432617188,41342300,0.0,0.0
189.72351479139547,190.6709824048614,189.12512140202054,190.1822967529297,41573900,0.0,0.0
191.3890486677881,193.8026186648106,191.29929195053796,193.47349548339844,50520200,0.0,0.0
192.8352097243277,193.81259620316632,191.90767794544513,193.2141876220703,48353800,0.0,0.0
192.5858761596578,197.7022071550224,192.13706211287214,194.58055114746094,80507300,0.0,0.0
194.57057195548003,195.94690259462328,191.98747144655815,192.6157989501953,59581200,0.0,0.0
193.583223081012,194.45090187315012,190.7208539857674,191.42897033691406,71917800,0.0,0.0
192.89504754304855,194.39105377765915,191.73813240259074,192.23680114746094,45377800,0.0,0.0
192.8152557571185,193.92230096245876,192.40634374024458,193.10447692871094,37283200,0.0,0.0
193.1543552508233,195.1191113783899,192.80529625048254,193.98214721679688,47471900,0.0,0.0
195.49809916471946,196.67495009888677,192.03733685495135,192.70555114746094,47460200,0.0,0.0
194.15169382943296,196.1064820710403,193.62310615955113,195.30860900878906,48291400,0.0,0.0
195.537995145902,195.96685820042478,194.74012207235685,195.9269561767578,38824100,0.0,0.0
195.7175151124968,196.20620074446194,194.760064423188,195.0891876220703,35175100,0.0,0.0
194.52070251045865,194.66032915403372,191.3392086162719,192.0672607421875,50389300,0.0,0.0
191.0599548787207,191.8578127154616,190.18229299651043,190.6610107421875,61235200,0.0,0.0
185.026062911546,186.88111132692333,181.4356417146341,181.50546264648438,115799700,0.0,0.0
181.6450754475743,182.6424129020176,176.87780363278816,178.37380981445312,97576100,0.0,0.0
179.21156607716685,179.79002361547552,177.10718348121145,179.32127380371094,67823000,0.0,0.0
180.38843343652138,180.44827125316826,176.53870997788914,177.715576171875,60378500,0.0,0.0
179.0021289205259,180.26875179728248,177.1271447826861,177.49615478515625,54686900,0.0,0.0
177.08670844562434,178.38498585238872,176.3177172632032,177.5560760498047,51988100,0.24,0.0
177.73584711043486,179.453585335393,177.0767118113598,179.22389221191406,43675600,0.0,0.0
178.64464865954284,179.24385008356637,176.81705460078118,177.21652221679688,43622600,0.0,0.0
176.89695302450681,178.3050862908739,176.26777704591515,176.3376922607422,46964900,0.0,0.0
176.90694055571782,177.27644887923438,173.25175227234058,173.7710723876953,66062900,0.0,0.0
172.07330078860403,174.86961976016784,171.73375179800243,174.2604217529297,61114200,0.0,0.0
174.8396666437127,175.89826955702873,173.51141470421007,175.608642578125,46311900,0.0,0.0
176.82703641390557,177.4462157919414,176.01810458422318,176.99681091308594,42084200,0.0,0.0
178.28512852757362,181.311140788815,178.09537606916024,180.88169860839844,52722800,0.0,0.0
180.43228271341783,180.86172486765338,175.7784104228949,176.14793395996094,54945800,0.0,0.0
177.14662260147787,178.91428280658857,175.58867756165216,178.375,51449600,0.0,0.0
179.85305211015677,180.35239426065775,178.31508499164747,179.9529266357422,43820700,0.0,0.0
179.46356384927003,184.65671910906482,179.2638300390304,183.87774658203125,53003900,0.0,0.0
184.69668071395498,187.60285574456978,184.4969468975517,187.40310668945312,60813900,0.0,0.0
187.59285868271365,188.87117339097605,187.23333171859525,187.62281799316406,60794500,0.0,0.0
189.24069844642935,189.67012539208758,188.0322837067646,189.2107391357422,45732600,0.0,0.0
188.03227905614673,189.73003932085322,187.36316240282707,189.45040893554688,45280000,0.0,0.0
188.1521088872591,188.6015289961815,181.2312342653739,182.66934204101562,81755800,0.0,0.0
174.94951193902594,177.97553944955692,173.3116702630629,177.32638549804688,112488800,0.0,0.0
178.1153463772854,180.0028590457442,177.5560703832831,177.945556640625,65551300,0.0,0.0
179.83308070318074,180.06277381446856,177.1066617213624,179.12400817871094,58953100,0.0,0.0
179.25384418348852,179.8930015034427,174.58999049529427,176.0680389404297,90370200,0.0,0.0
176.27775075918765,177.06671984713338,173.75108083613878,173.9807891845703,84267900,0.0,0.0
173.77107284808233,175.86831602966527,173.35162725950843,175.5087890625,60895800,0.0,0.0
176.24779117941324,176.26776913114006,173.59130267081284,174.77972412109375,109205100,0.0,0.0
176.24779480310914,179.14398831455318,175.93820511918346,177.73583984375,67257600,0.0,0.0
177.28643272359795,179.3936571053623,176.8969464747748,178.8343963623047,51826900,0.0,0.0
179.02413825465166,179.46356177532846,175.16921633059533,175.2591094970703,58436200,0.0,0.0
174.32035125748212,176.0680488190235,173.63125663788026,173.70115661621094,63047900,0.0,0.0
174.4401755841381,176.84700827655132,173.82099622742402,174.5600128173828,56725400,0.0,0.0
173.970796337573,176.73715602517788,173.92085907645927,175.84832763671875,46172700,0.0,0.0
174.58998693847352,174.96947658906006,171.4341410685553,171.73374938964844,64588900,0.0,0.0
172.3928704586823,172.8123160152803,168.8275756082431,170.20574951171875,66921800,0.0,0.0
169.1171936994851,171.8036568728258,167.3994555047553,170.46542358398438,56294400,0.0,0.0
171.79367303446756,172.8422945696302,170.1158755304648,170.9847412109375,51814200,0.0,0.0
170.9947228250154,174.070672221388,170.70509585151785,173.52139282226562,52164500,0.0,0.0
172.0333568007432,173.40156469199417,170.59526416939897,172.1731719970703,49594600,0.0,0.0
170.86489259858558,173.98079796540125,170.7450553594164,173.4315185546875,53020300,0.0,0.0
173.56133385253202,175.21915341019456,172.45279369514475,174.67987060546875,48527900,0.0,0.0
173.57133741586642,177.75582714406306,172.95214277673907,177.25648498535156,57224100,0.0,0.0
176.5773617299011,178.8144199602329,175.56869611233793,178.75450134277344,42390800,0.0,0.0
177.86567695915278,179.48354062178288,177.7158651734234,178.15528869628906,43698000,0.0,0.0
177.96552989431072,179.6133680462608,177.36632848891165,179.5634307861328,47551100,0.0,0.0
179.83308692837295,182.10008928866665,178.80442809283994,180.4722442626953,56743100,0.0,0.0
181.1812956691862,181.6906191531753,177.90561253268353,178.61468505859375,51427100,0.0,0.0
176.5174539474347,178.84439024678767,176.2777642241718,178.48486328125,52517000,0.0,0.0
176.41757374851082,178.18524920880571,174.57001695507628,176.9169158935547,57549400,0.0,0.0
175.34899014765352,177.34635873540847,174.87960731043407,175.608642578125,54764400,0.0,0.0
175.80837998637364,177.6060147998771,174.95950746243676,175.22915649414062,59302900,0.0,0.0
175.07933758477535,175.18919346443124,172.41285240263238,172.6525421142578,64189300,0.0,0.0
170.685138104863,173.78105030495894,169.7064165147775,172.7723846435547,55980100,0.0,0.0
172.82232098392808,173.44150037289924,171.22442001009617,173.21180725097656,43816600,0.0,0.0
171.6538657387105,172.8323059213211,170.42547305366105,170.87489318847656,57157000,0.0,0.0
170.1458425788756,171.1545234940036,165.45202932656696,166.67042541503906,70625300,0.0,0.0
166.6903985036265,168.737704345899,166.6105019317798,167.99867248535156,58499100,0.0,0.0
168.79761520936918,170.9447802387597,168.64780342952264,170.06593322753906,51131000,0.0,0.0
169.12718875588266,170.67513719746998,167.67908436026187,170.54531860351562,44846000,0.0,0.0
170.7750106172122,174.00075655092,169.8961635809227,173.74110412597656,56934900,0.0,0.0
175.28907412436934,177.54609517602384,175.22915550404335,177.3363800048828,77334800,0.0,0.0
174.01075448735614,176.58736175920453,173.1219260874277,176.41757202148438,79763700,0.0,0.0
176.14794523268097,179.19392021761848,175.9781707269317,178.9941864013672,63841300,0.0,0.0
178.94423894557977,182.19995939602362,178.7345237840102,181.58078002929688,70530000,0.0,0.0
182.11008547723094,183.2086290475756,181.35107566780474,182.6493682861328,49340300,0.0,0.0
182.71927755560236,183.87773970716447,181.57078152191718,182.1699981689453,53763500,0.0,0.0
183.97000122070312,186.57000732421875,183.52999877929688,186.39999389648438,66133400,0.24,0.0
